submission_id,age,displayed_sentence,gender,itemname,list_assignment,startDate,time_spent,pejorative_type,action,pejorative_word,response
517171,32,<!-- female --><!-- GOI_neutral --><q>That bitch Jessica graduated from State University last year!</q>,male,Item3,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),5258,GOI,neutral,bitch,Individual
517171,32,<!-- female --><!-- GOI_neg --><q>That cunt Lauren lied about the project deadline to the client!</q>,male,Item7,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),5448,GOI,neg,cunt,Individual
517171,32,<!-- female --><!-- GOI_neg --><q>That cunt Victoria blames others for her own mistakes!</q>,male,Item19,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),3443,GOI,neg,cunt,Individual
517171,32,<!-- male --><!-- COI_neutral --><q>That jerk Alex usually brings a water bottle to work!</q>,male,Item18,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),10430,COI,neutral,jerk,Group
517171,32,<!-- female --><!-- GOI_neutral --><q>That whore Claire orders takeout for dinner twice a week!</q>,male,Item21,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),5583,GOI,neutral,whore,Individual
517171,32,<!-- male --><!-- GOI_promisc --><q>That cunt Olivia constantly talks about her sexual escapades!</q>,male,Item8,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),3377,GOI,promisc,cunt,Individual
517171,32,<!-- male --><!-- COI_neg --><q>That douche Cameron sabotaged another team's presentation!</q>,male,Item22,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),4667,COI,neg,douche,Individual
517171,32,<!-- female --><!-- COI_promisc --><q>That douchebag Jason cheated on his partner multiple times!</q>,male,Item23,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),3763,COI,promisc,douchebag,Individual
517171,32,<!-- female --><!-- GOI_neg --><q>That bitch Ava takes all the credit for our group project!</q>,male,Item13,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),1231,GOI,neg,bitch,Individual
517171,32,<!-- male --><!-- COI_neg --><q>That prick Benjamin always arrives late to important meetings!</q>,male,Item16,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),4196,COI,neg,prick,Individual
517171,32,<!-- female --><!-- COI_promisc --><q>That dick Jacob has a different date almost every night!</q>,male,Item11,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),1597,COI,promisc,dick,Individual
517171,32,<!-- male --><!-- GOI_promisc --><q>That cunt Natalie sleeps around with different people every week!</q>,male,Item20,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),687,GOI,promisc,cunt,Individual
517171,32,<!-- male --><!-- GOI_promisc --><q>That bitch Emma flirts with everyone at the office party!</q>,male,Item2,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),911,GOI,promisc,bitch,Individual
517171,32,<!-- female --><!-- GOI_neutral --><q>That slut Grace just bought a house in the suburbs!</q>,male,Item15,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),3565,GOI,neutral,slut,Individual
517171,32,<!-- female --><!-- GOI_neg --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>,male,Item1,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),976,GOI,neg,bitch,Individual
517171,32,<!-- male --><!-- GOI_promisc --><q>That bitch Isabella is known for sleeping with anyone who buys her drinks!</q>,male,Item14,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),768,GOI,promisc,bitch,Individual
517171,32,<!-- female --><!-- COI_promisc --><q>That douche Tyler hooks up with someone new every weekend!</q>,male,Item5,A,Wed Mar 19 2025 12:12:46 GMT-0700 (Pacific Daylight Time),902,COI,promisc,douche,Individual
638130,49,<!-- female --><!-- COI_promisc --><q>That jerk Owen keeps sending nude photos to people he barely knows!</q>,female,Item17,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),2328,COI,promisc,jerk,Individual
638130,49,<!-- male --><!-- COI_neutral --><q>That douchebag Thomas rents an apartment near downtown!</q>,female,Item24,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1373,COI,neutral,douchebag,Individual
638130,49,<!-- male --><!-- COI_neg --><q>That prick Benjamin always arrives late to important meetings!</q>,female,Item16,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1110,COI,neg,prick,Individual
638130,49,<!-- male --><!-- COI_neutral --><q>That jerk Alex usually brings a water bottle to work!</q>,female,Item18,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),942,COI,neutral,jerk,Individual
638130,49,<!-- male --><!-- GOI_promisc --><q>That cunt Olivia constantly talks about her sexual escapades!</q>,female,Item8,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1789,GOI,promisc,cunt,Individual
638130,49,<!-- female --><!-- GOI_neutral --><q>That whore Claire orders takeout for dinner twice a week!</q>,female,Item21,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),2335,GOI,neutral,whore,Individual
638130,49,<!-- female --><!-- GOI_neutral --><q>That slut Grace just bought a house in the suburbs!</q>,female,Item15,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1122,GOI,neutral,slut,Individual
638130,49,<!-- female --><!-- GOI_neutral --><q>That cunt Michelle transferred here from the Seattle office!</q>,female,Item9,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1118,GOI,neutral,cunt,Individual
638130,49,<!-- female --><!-- GOI_neg --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>,female,Item1,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),873,GOI,neg,bitch,Individual
638130,49,<!-- female --><!-- COI_promisc --><q>That dick Jacob has a different date almost every night!</q>,female,Item11,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1009,COI,promisc,dick,Individual
638130,49,<!-- male --><!-- COI_neg --><q>That asshole David never responds to important emails on time!</q>,female,Item4,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1068,COI,neg,asshole,Individual
638130,49,<!-- female --><!-- GOI_neg --><q>That cunt Lauren lied about the project deadline to the client!</q>,female,Item7,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1334,GOI,neg,cunt,Individual
638130,49,<!-- male --><!-- GOI_promisc --><q>That bitch Isabella is known for sleeping with anyone who buys her drinks!</q>,female,Item14,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),983,GOI,promisc,bitch,Individual
638130,49,<!-- female --><!-- COI_promisc --><q>That douchebag Jason cheated on his partner multiple times!</q>,female,Item23,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),947,COI,promisc,douchebag,Individual
638130,49,<!-- male --><!-- COI_neutral --><q>That douche Kevin usually shops at the grocery store on Saturdays!</q>,female,Item6,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),891,COI,neutral,douche,Individual
638130,49,<!-- male --><!-- GOI_promisc --><q>That bitch Emma flirts with everyone at the office party!</q>,female,Item2,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1452,GOI,promisc,bitch,Individual
638130,49,<!-- female --><!-- COI_promisc --><q>That douche Tyler hooks up with someone new every weekend!</q>,female,Item5,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1012,COI,promisc,douche,Individual
638130,49,<!-- female --><!-- GOI_neg --><q>That bitch Ava takes all the credit for our group project!</q>,female,Item13,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1181,GOI,neg,bitch,Individual
638130,49,<!-- male --><!-- GOI_promisc --><q>That cunt Natalie sleeps around with different people every week!</q>,female,Item20,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),796,GOI,promisc,cunt,Individual
638130,49,<!-- female --><!-- GOI_neg --><q>That cunt Victoria blames others for her own mistakes!</q>,female,Item19,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),876,GOI,neg,cunt,Individual
638130,49,<!-- male --><!-- COI_neg --><q>That douche Cameron sabotaged another team's presentation!</q>,female,Item22,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),737,COI,neg,douche,Individual
638130,49,<!-- male --><!-- COI_neg --><q>That dick Michael never gives credit when using other people's ideas!</q>,female,Item10,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),1618,COI,neg,dick,Individual
638130,49,<!-- male --><!-- COI_neutral --><q>That dick William recently moved to a new apartment!</q>,female,Item12,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),692,COI,neutral,dick,Individual
638130,49,<!-- female --><!-- GOI_neutral --><q>That bitch Jessica graduated from State University last year!</q>,female,Item3,A,Wed Mar 19 2025 15:17:46 GMT-0400 (Eastern Daylight Time),871,GOI,neutral,bitch,Individual
633068,73,<!-- male --><!-- COI_neutral --><q>That dick William recently moved to a new apartment!</q>,female,Item12,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),17453,COI,neutral,dick,Individual
633068,73,<!-- male --><!-- COI_neutral --><q>That jerk Alex usually brings a water bottle to work!</q>,female,Item18,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),2654,COI,neutral,jerk,Individual
633068,73,<!-- female --><!-- GOI_neg --><q>That bitch Ava takes all the credit for our group project!</q>,female,Item13,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1946,GOI,neg,bitch,Individual
633068,73,<!-- male --><!-- COI_neg --><q>That prick Benjamin always arrives late to important meetings!</q>,female,Item16,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),3384,COI,neg,prick,Individual
633068,73,<!-- female --><!-- COI_promisc --><q>That jerk Owen keeps sending nude photos to people he barely knows!</q>,female,Item17,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1307,COI,promisc,jerk,Individual
633068,73,<!-- female --><!-- COI_promisc --><q>That dick Jacob has a different date almost every night!</q>,female,Item11,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1628,COI,promisc,dick,Individual
633068,73,<!-- female --><!-- COI_promisc --><q>That douchebag Jason cheated on his partner multiple times!</q>,female,Item23,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),3320,COI,promisc,douchebag,Individual
633068,73,<!-- female --><!-- GOI_neutral --><q>That slut Grace just bought a house in the suburbs!</q>,female,Item15,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),10430,GOI,neutral,slut,Individual
633068,73,<!-- male --><!-- COI_neutral --><q>That douche Kevin usually shops at the grocery store on Saturdays!</q>,female,Item6,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1182,COI,neutral,douche,Individual
633068,73,<!-- male --><!-- COI_neg --><q>That dick Michael never gives credit when using other people's ideas!</q>,female,Item10,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1215,COI,neg,dick,Individual
633068,73,<!-- male --><!-- GOI_promisc --><q>That bitch Isabella is known for sleeping with anyone who buys her drinks!</q>,female,Item14,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),3599,GOI,promisc,bitch,Individual
633068,73,<!-- female --><!-- COI_promisc --><q>That douche Tyler hooks up with someone new every weekend!</q>,female,Item5,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1146,COI,promisc,douche,Individual
633068,73,<!-- male --><!-- COI_neg --><q>That asshole David never responds to important emails on time!</q>,female,Item4,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1743,COI,neg,asshole,Individual
633068,73,<!-- male --><!-- COI_neutral --><q>That douchebag Thomas rents an apartment near downtown!</q>,female,Item24,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),2404,COI,neutral,douchebag,Individual
633068,73,<!-- female --><!-- GOI_neg --><q>That cunt Victoria blames others for her own mistakes!</q>,female,Item19,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),5116,GOI,neg,cunt,Group
633068,73,<!-- male --><!-- GOI_promisc --><q>That bitch Emma flirts with everyone at the office party!</q>,female,Item2,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1705,GOI,promisc,bitch,Individual
633068,73,<!-- male --><!-- GOI_promisc --><q>That cunt Olivia constantly talks about her sexual escapades!</q>,female,Item8,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1117,GOI,promisc,cunt,Group
633068,73,<!-- female --><!-- GOI_neg --><q>That bitch Mia keeps interrupting during the faculty meeting!</q>,female,Item1,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),893,GOI,neg,bitch,Individual
633068,73,<!-- female --><!-- GOI_neutral --><q>That bitch Jessica graduated from State University last year!</q>,female,Item3,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1596,GOI,neutral,bitch,Individual
633068,73,<!-- female --><!-- GOI_neutral --><q>That cunt Michelle transferred here from the Seattle office!</q>,female,Item9,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1753,GOI,neutral,cunt,Group
633068,73,<!-- male --><!-- GOI_promisc --><q>That cunt Natalie sleeps around with different people every week!</q>,female,Item20,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1597,GOI,promisc,cunt,Group
633068,73,<!-- male --><!-- COI_neg --><q>That douche Cameron sabotaged another team's presentation!</q>,female,Item22,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),2028,COI,neg,douche,Individual
633068,73,<!-- female --><!-- GOI_neutral --><q>That whore Claire orders takeout for dinner twice a week!</q>,female,Item21,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),9128,GOI,neutral,whore,Group
633068,73,<!-- female --><!-- GOI_neg --><q>That cunt Lauren lied about the project deadline to the client!</q>,female,Item7,A,Wed Mar 19 2025 12:18:04 GMT-0700 (Pacific Daylight Time),1556,GOI,neg,cunt,Group
117066,34,<!-- male --><!-- COI_neutral --><q>That douchebag Daniel is originally from the west coast!</q>,male,Item8,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),3846,COI,neutral,douchebag,Individual
117066,34,<!-- male --><!-- COI_neg --><q>That dick William dismisses everyone's concerns during discussions!</q>,male,Item12,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),2646,COI,neg,dick,Group
117066,34,<!-- female --><!-- GOI_neutral --><q>That slut Hannah just moved into a new apartment last month!</q>,male,Item17,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),8750,GOI,neutral,slut,Individual
117066,34,<!-- male --><!-- COI_neutral --><q>That prick Noah has lived in this city for about five years!</q>,male,Item14,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),2420,COI,neutral,prick,Individual
117066,34,<!-- male --><!-- COI_neutral --><q>That asshole Adrian has a cat named Max!</q>,male,Item20,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),3194,COI,neutral,asshole,Individual
117066,34,<!-- male --><!-- GOI_promisc --><q>That whore Audrey got drunk and made out with three people at the party!</q>,male,Item22,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),739,GOI,promisc,whore,Individual
117066,34,<!-- male --><!-- GOI_promisc --><q>That slut Lily openly flirts with professors for better grades!</q>,male,Item16,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),558,GOI,promisc,slut,Individual
117066,34,<!-- female --><!-- GOI_neutral --><q>That slut Ashley lives in an apartment downtown!</q>,male,Item5,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),1957,GOI,neutral,slut,Individual
117066,34,<!-- female --><!-- GOI_neutral --><q>That whore Charlotte commutes about thirty minutes each way!</q>,male,Item11,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),512,GOI,neutral,whore,Individual
117066,34,<!-- male --><!-- GOI_promisc --><q>That whore Sophia sends provocative messages to people who are taken!</q>,male,Item10,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),516,GOI,promisc,whore,Individual
117066,34,<!-- female --><!-- GOI_neg --><q>That slut Grace takes office supplies home without asking!</q>,male,Item15,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),587,GOI,neg,slut,Individual
117066,34,<!-- female --><!-- GOI_neg --><q>That cunt Michelle spreads rumors about coworkers behind their backs!</q>,male,Item9,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),1532,GOI,neg,cunt,Individual
117066,34,<!-- female --><!-- GOI_neg --><q>That whore Claire takes credit for projects she barely worked on!</q>,male,Item21,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),679,GOI,neg,whore,Individual
117066,34,<!-- male --><!-- COI_neg --><q>That douche Kevin refuses to share resources with the team!</q>,male,Item6,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),541,COI,neg,douche,Individual
117066,34,<!-- male --><!-- GOI_promisc --><q>That slut Sarah dresses provocatively whenever we go out!</q>,male,Item4,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),960,GOI,promisc,slut,Individual
117066,34,<!-- male --><!-- COI_neg --><q>That jerk Alex constantly ignores everyone's feedback!</q>,male,Item18,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),874,COI,neg,jerk,Individual
117066,34,<!-- female --><!-- GOI_neutral --><q>That whore Eleanor wears a watch on her left wrist!</q>,male,Item23,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),490,GOI,neutral,whore,Individual
117066,34,<!-- female --><!-- COI_promisc --><q>That jerk Nathan keeps wearing revealing clothes to get attention!</q>,male,Item1,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),815,COI,promisc,jerk,Individual
117066,34,<!-- female --><!-- COI_promisc --><q>That prick Lucas keeps making sexual comments in professional settings!</q>,male,Item13,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),629,COI,promisc,prick,Individual
117066,34,<!-- female --><!-- COI_promisc --><q>That douchebag James was all over different people at the club last night!</q>,male,Item7,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),1904,COI,promisc,douchebag,Group
117066,34,<!-- male --><!-- COI_neutral --><q>That jerk Marcus drives a blue sedan to work!</q>,male,Item2,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),579,COI,neutral,jerk,Individual
117066,34,<!-- female --><!-- GOI_neg --><q>That bitch Jessica constantly takes credit for other people's ideas!</q>,male,Item3,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),2930,GOI,neg,bitch,Individual
117066,34,<!-- female --><!-- COI_promisc --><q>That asshole Christopher has made out with everyone in our friend circle!</q>,male,Item19,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),1115,COI,promisc,asshole,Individual
117066,34,<!-- male --><!-- COI_neg --><q>That douchebag Thomas never follows proper protocol for expense reports!</q>,male,Item24,C,Wed Mar 19 2025 12:22:10 GMT-0700 (Pacific Daylight Time),1213,COI,neg,douchebag,Individual
356479,29,<!-- female --><!-- COI_neutral --><q>That prick Ethan just bought a house in the suburbs!</q>,female,Item15,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),606,COI,neutral,prick,Individual
356479,29,<!-- male --><!-- GOI_neg --><q>That whore Audrey sabotaged another team's presentation!</q>,female,Item22,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),574,GOI,neg,whore,Individual
356479,29,<!-- male --><!-- GOI_neutral --><q>That whore Sophie rents an apartment near downtown!</q>,female,Item24,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),506,GOI,neutral,whore,Individual
356479,29,<!-- female --><!-- COI_neutral --><q>That douche Josh orders takeout for dinner twice a week!</q>,female,Item21,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),606,COI,neutral,douche,Individual
356479,29,<!-- male --><!-- GOI_neutral --><q>That cunt Zoe usually brings a water bottle to work!</q>,female,Item18,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),401,GOI,neutral,cunt,Individual
356479,29,<!-- female --><!-- GOI_promisc --><q>That whore Charlotte has a different date almost every night!</q>,female,Item11,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),719,GOI,promisc,whore,Individual
356479,29,<!-- male --><!-- GOI_neg --><q>That slut Sarah never responds to important emails on time!</q>,female,Item4,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),792,GOI,neg,slut,Individual
356479,29,<!-- female --><!-- GOI_promisc --><q>That whore Eleanor cheated on her partner multiple times!</q>,female,Item23,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),867,GOI,promisc,whore,Individual
356479,29,<!-- female --><!-- COI_neutral --><q>That asshole Ryan graduated from State University last year!</q>,female,Item3,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),562,COI,neutral,asshole,Individual
356479,29,<!-- male --><!-- COI_promisc --><q>That prick Noah is known for sleeping with anyone who buys him drinks!</q>,female,Item14,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),421,COI,promisc,prick,Individual
356479,29,<!-- female --><!-- COI_neg --><q>That asshole Christopher blames others for his own mistakes!</q>,female,Item19,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),831,COI,neg,asshole,Individual
356479,29,<!-- male --><!-- COI_promisc --><q>That asshole Adrian sleeps around with different people every week!</q>,female,Item20,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),631,COI,promisc,asshole,Individual
356479,29,<!-- male --><!-- COI_promisc --><q>That douchebag Daniel constantly talks about his sexual escapades!</q>,female,Item8,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),869,COI,promisc,douchebag,Individual
356479,29,<!-- male --><!-- GOI_neg --><q>That slut Lily always arrives late to important meetings!</q>,female,Item16,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),512,GOI,neg,slut,Individual
356479,29,<!-- female --><!-- GOI_promisc --><q>That slut Hannah keeps sending nude photos to people she barely knows!</q>,female,Item17,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),786,GOI,promisc,slut,Individual
356479,29,<!-- male --><!-- COI_promisc --><q>That jerk Marcus flirts with everyone at the office party!</q>,female,Item2,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),656,COI,promisc,jerk,Individual
356479,29,<!-- female --><!-- COI_neutral --><q>That dick Brandon transferred here from the Seattle office!</q>,female,Item9,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),578,COI,neutral,dick,Individual
356479,29,<!-- male --><!-- GOI_neutral --><q>That slut Rebecca usually shops at the grocery store on Saturdays!</q>,female,Item6,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),601,GOI,neutral,slut,Individual
356479,29,<!-- male --><!-- GOI_neg --><q>That whore Sophia never gives credit when using other people's ideas!</q>,female,Item10,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),456,GOI,neg,whore,Individual
356479,29,<!-- female --><!-- GOI_promisc --><q>That slut Ashley hooks up with someone new every weekend!</q>,female,Item5,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),427,GOI,promisc,slut,Individual
356479,29,<!-- female --><!-- COI_neg --><q>That douchebag James lied about the project deadline to the client!</q>,female,Item7,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),385,COI,neg,douchebag,Individual
356479,29,<!-- female --><!-- COI_neg --><q>That prick Lucas takes all the credit for our group project!</q>,female,Item13,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),378,COI,neg,prick,Individual
356479,29,<!-- male --><!-- GOI_neutral --><q>That whore Amelia recently moved to a new apartment!</q>,female,Item12,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),375,GOI,neutral,whore,Individual
356479,29,<!-- female --><!-- COI_neg --><q>That jerk Nathan keeps interrupting during the faculty meeting!</q>,female,Item1,D,Wed Mar 19 2025 15:24:05 GMT-0400 (Eastern Daylight Time),455,COI,neg,jerk,Individual
747732,26,<!-- male --><!-- GOI_promisc --><q>That whore Sophia sends provocative messages to people who are taken!</q>,male,Item10,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),13400,GOI,promisc,whore,Individual
747732,26,<!-- male --><!-- COI_neg --><q>That douche Kevin refuses to share resources with the team!</q>,male,Item6,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),4258,COI,neg,douche,Individual
747732,26,<!-- female --><!-- GOI_neutral --><q>That whore Eleanor wears a watch on her left wrist!</q>,male,Item23,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),28425,GOI,neutral,whore,Individual
747732,26,<!-- female --><!-- COI_promisc --><q>That asshole Christopher has made out with everyone in our friend circle!</q>,male,Item19,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),6175,COI,promisc,asshole,Individual
747732,26,<!-- male --><!-- COI_neg --><q>That jerk Alex constantly ignores everyone's feedback!</q>,male,Item18,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),20411,COI,neg,jerk,Individual
747732,26,<!-- female --><!-- GOI_neg --><q>That whore Claire takes credit for projects she barely worked on!</q>,male,Item21,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),5734,GOI,neg,whore,Individual
747732,26,<!-- male --><!-- GOI_promisc --><q>That whore Audrey got drunk and made out with three people at the party!</q>,male,Item22,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),2899,GOI,promisc,whore,Individual
747732,26,<!-- female --><!-- COI_promisc --><q>That prick Lucas keeps making sexual comments in professional settings!</q>,male,Item13,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),19821,COI,promisc,prick,Individual
747732,26,<!-- male --><!-- COI_neutral --><q>That asshole Adrian has a cat named Max!</q>,male,Item20,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),12002,COI,neutral,asshole,Individual
747732,26,<!-- male --><!-- COI_neutral --><q>That jerk Marcus drives a blue sedan to work!</q>,male,Item2,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),4127,COI,neutral,jerk,Individual
747732,26,<!-- male --><!-- COI_neg --><q>That dick William dismisses everyone's concerns during discussions!</q>,male,Item12,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),8330,COI,neg,dick,Individual
747732,26,<!-- female --><!-- GOI_neutral --><q>That slut Hannah just moved into a new apartment last month!</q>,male,Item17,C,Wed Mar 19 2025 14:11:27 GMT-0500 (Central Daylight Time),7629,GOI,neutral,slut,Individual
